,sum_sq,df,F,PR(>F)
C(Category),1.1338468194444433,11.0,314.21283990344176,9.33934988739399e-134
C(PerturbationType),0.012277291666666475,3.0,12.475085923499295,1.3421625367331788e-07
C(CF_Freq),0.06562931944444428,5.0,40.011987402390695,1.1471623857204598e-29
C(Category):C(PerturbationType),0.08132787499999987,33.0,7.5125558199543025,4.337707155462793e-22
Residual,0.07709134722222219,235.0,,
