,sum_sq,df,F,PR(>F)
C(CF_Freq),0.0656293194444444,5.0,21.355607696462258,8.184361412101394e-18
C(PerturbationType),0.012277291666666535,3.0,6.658330621837403,0.000241173951091545
C(Category),1.1338468194444435,11.0,167.70489490277762,2.119423774909481e-109
C(CF_Freq):C(PerturbationType),0.0029170416666666485,15.0,0.3163992251984299,0.9935293495453842
Residual,0.1555021805555556,253.0,,
