,sum_sq,df,F,PR(>F)
C(PerturbationType),0.012277291666666862,3.0,6.923221648888119,0.00016643853249450997
C(Category),1.1338468194444422,11.0,174.37676573275724,3.106456235842983e-115
C(CF_Freq),0.0656293194444442,5.0,22.205206368755675,1.2977979264817397e-18
Residual,0.15841922222222218,268.0,,
