,sum_sq,df,F,PR(>F)
C(Group),0.4526137619047611,1.0,549.0188592057751,7.446087500568862e-35
C(NoiseLevel),0.004465499999999989,6.0,0.9027725631768929,0.49803872334189403
C(Group):C(NoiseLevel),0.005763071428571411,6.0,1.1650974729241839,0.33491787344091056
Residual,0.05770833333333334,70.0,,
