,sum_sq,df,F,PR(>F)
C(Formant),0.2805866712963066,2.0,96.81631799530314,1.8121768963247258e-41
C(NoiseLevel),0.02757833068782853,6.0,3.1719639678735994,0.004190458201669425
C(Group),4.6447768601190464,1.0,3205.3567721442273,0.0
C(Category),3.050002662367722,11.0,191.34585291471856,0.0
C(Formant):C(NoiseLevel),0.005761337962963177,12.0,0.3313245575325357,0.9837964836771066
Residual,4.33415952612434,2991.0,,
