,sum_sq,df,F,PR(>F)
C(Group),1.1814881944444369,1.0,994.5684635723093,2.2170460286874322e-151
C(NoiseLevel),0.006049246031745974,6.0,0.848702136826898,0.532400312682554
C(Category),0.7541763412698443,11.0,57.714576992146725,1.6881838199131103e-98
C(Group):C(NoiseLevel),0.009298416666666696,6.0,1.3045569733306324,0.25218869310064623
Residual,1.167745547619048,983.0,,
